© 2000-2025 QIAGEN. All rights reserved.

Analysis	Upstream Regulator	Expr Log Ratio	Molecule Type	Predicted Activation State	Activation z-score	Flags	p-value of overlap	Target Molecules in Dataset	Mechanistic Network
Doxo14 vs Doxo3	HLF	 	transcription regulator	 	 	 	2.78E-02	AQP4	 
Palbo14 vs Cycling0	ASCL2	 	transcription regulator	 	 	 	2.78E-02	EGR1	 
Palbo14 vs Cycling0	PITX3	 	transcription regulator	 	 	 	2.78E-02	GDNF	 
Doxo14 vs Doxo3	NFAT5	 	transcription regulator	 	-1.686	 	2.78E-02	AQP4,COL4A1,CXCL12,SLC7A2	 
Palbo14 vs Palbo3	SNAI2	 	transcription regulator	 	 	 	2.79E-02	CXCL12,MYO16-AS1	 
Palbo28 vs Cycling0	RUNX3	 	transcription regulator	 	 	 	2.79E-02	BCL2L11,COL4A1,SLIT2	 
Palbo14 vs Cycling0	ZBTB17	 	transcription regulator	 	 	 	2.79E-02	EGR1,PSRC1	 
Palbo14 vs Cycling0	YY1	 	transcription regulator	 	 	 	2.79E-02	EDN1,EGR1,FOS,PSRC1	 
Doxo14 vs Cycling0	GATA2	 	transcription regulator	 	-1.413	bias	2.80E-02	ANGPTL2,CXCL12,DENND2A,EDN1,KLF2,SKP2	 
Palbo28 vs Cycling0	TSHZ3	 	transcription regulator	 	 	 	2.80E-02	FOSB,IER2	 
Palbo28 vs Cycling0	ZMIZ1	 	transcription regulator	 	 	 	2.80E-02	HES1	 
Palbo28 vs Cycling0	RNF4	 	transcription regulator	 	 	 	2.80E-02	HES1	 
Palbo28 vs Cycling0	HIVEP2	 	transcription regulator	 	 	 	2.80E-02	FOS	 
Doxo14 vs Doxo3	GLIS3	 	transcription regulator	 	 	 	2.81E-02	COL4A1,COL4A2	 
Doxo3 vs Cycling0	IFI16	 	transcription regulator	 	 	 	2.81E-02	EDN1,TERT	 
Doxo3 vs Cycling0	MEF2D	 	transcription regulator	 	 	 	2.81E-02	FOS,FOSB	 
Doxo21 vs Doxo3	ASCL2	 	transcription regulator	 	 	 	2.81E-02	EGR1	 
Palbo14 vs Cycling0	SOX4	 	transcription regulator	 	 	 	2.83E-02	FOS,H1-10,MEX3A	 
Doxo14 vs Cycling0	HOXA5	 	transcription regulator	 	 	 	2.84E-02	EGR1,IER2	 
Doxo21 vs Cycling0	HOXA3	 	transcription regulator	 	 	 	2.85E-02	EVI2A,KLF2	 
Doxo21 vs Doxo3	ZBTB17	 	transcription regulator	 	 	 	2.86E-02	EGR1,PSRC1	 
Doxo3 vs Cycling0	ZNF217	 	transcription regulator	 	 	 	2.88E-02	PAK3,WNT5B	 
Palbo3 vs Cycling0	TLE1	 	transcription regulator	 	 	 	2.88E-02	EGR1	 
Palbo3 vs Cycling0	APBB1	 	transcription regulator	 	 	 	2.88E-02	HES1	 
Palbo28 vs Palbo3	ARB2A	 	transcription regulator	 	 	 	2.88E-02	GDNF	 
Palbo28 vs Palbo3	ZKSCAN3	 	transcription regulator	 	 	 	2.88E-02	ITGB4	 
Palbo28 vs Palbo3	ARID3B	 	transcription regulator	 	 	 	2.88E-02	BCL2L11	 
Palbo28 vs Palbo3	EGR4	 	transcription regulator	 	 	 	2.88E-02	EGR1	 
Palbo28 vs Palbo3	GRIP1	 	transcription regulator	 	 	 	2.88E-02	FREM2	 
Palbo28 vs Palbo3	HESX1	 	transcription regulator	 	 	 	2.88E-02	SP5	 
Palbo28 vs Palbo3	PBX2	 	transcription regulator	 	 	 	2.88E-02	FOS	 
Palbo28 vs Palbo3	HIF1A	 	transcription regulator	 	-1.853	bias	2.89E-02	CXCL12,EDN1,FOS,PHGDH,SOCS3,TERT	 
Palbo3 vs Cycling0	SUPT16H	 	transcription regulator	 	 	 	2.89E-02	AXL,EGR1	 
Doxo14 vs Doxo3	HMG20A	 	transcription regulator	 	 	 	2.90E-02	CCN2,RGS16	 
Doxo14 vs Cycling0	SMARCA5	 	transcription regulator	 	 	 	2.90E-02	CAMK4,HES1,LFNG	 
Doxo14 vs Cycling0	ARID2	 	transcription regulator	 	 	 	2.94E-02	FOS,NREP	 
Doxo21 vs Cycling0	TBX3	 	transcription regulator	Inhibited	-2.000	bias	2.94E-02	CDK15,EDN1,EGR1,KIF18A	 
Doxo3 vs Cycling0	ETS2	 	transcription regulator	 	 	 	2.95E-02	FOS,TERT	 
Doxo21 vs Cycling0	HOXA5	 	transcription regulator	 	 	 	2.95E-02	EGR1,IER2	 
Palbo14 vs Palbo3	TIAL1	 	transcription regulator	 	 	 	2.98E-02	INSIG1	 
Palbo14 vs Palbo3	TBX1	 	transcription regulator	 	 	 	2.98E-02	MIR17HG	 
Palbo3 vs Cycling0	SMAD2	 	transcription regulator	 	 	 	2.98E-02	HES1,NET1	 
Palbo3 vs Cycling0	SMARCA5	 	transcription regulator	 	 	 	2.98E-02	CAMK4,HES1	 
Palbo3 vs Cycling0	SNAI2	 	transcription regulator	 	 	 	2.98E-02	AXL,MYO16-AS1	 
Doxo21 vs Doxo3	MEF2A	 	transcription regulator	 	 	 	2.98E-02	FOS,KLF2	 
Doxo14 vs Cycling0	STAT1	 	transcription regulator	 	-1.231	bias	2.99E-02	AXL,CCN2,EDN1,EGR1,FOS,HES1	 
Doxo14 vs Cycling0	TCF7L2	 	transcription regulator	Inhibited	-2.191	bias	2.99E-02	CCN2,EDN1,EVI2A,FOS,SP5,TERT	 
Palbo28 vs Cycling0	NKX3-1	 	transcription regulator	 	 	 	2.99E-02	FOS,MIR17HG	 
Palbo28 vs Palbo3	SOX1	 	transcription regulator	 	 	 	3.00E-02	HES1,TNFRSF19	 
Doxo14 vs Doxo3	TCF21	 	transcription regulator	 	 	 	3.01E-02	COL4A1	 
Doxo14 vs Doxo3	MED16	 	transcription regulator	 	 	 	3.01E-02	CCN2	 
Doxo14 vs Cycling0	SMARCB1	 	transcription regulator	 	 	 	3.03E-02	FOS,FOSB,HES1,SKP2	 
Palbo14 vs Cycling0	SIM1	 	transcription regulator	 	 	 	3.04E-02	AQP4,EGR1,GDNF	 
Doxo3 vs Cycling0	ASCL2	 	transcription regulator	 	 	 	3.04E-02	EGR1	 
Doxo3 vs Cycling0	NOLC1	 	transcription regulator	 	 	 	3.04E-02	G6PD	 
Doxo14 vs Cycling0	ZMIZ1	 	transcription regulator	 	 	 	3.04E-02	HES1	 
Doxo14 vs Cycling0	RNF4	 	transcription regulator	 	 	 	3.04E-02	HES1	 
Doxo14 vs Cycling0	HIVEP2	 	transcription regulator	 	 	 	3.04E-02	FOS	 
Palbo14 vs Cycling0	FOXL2	 	transcription regulator	 	 	 	3.05E-02	FOS,PTGER2	 
Palbo14 vs Cycling0	FEV	 	transcription regulator	 	 	 	3.05E-02	FOS,STXBP6	 
Doxo21 vs Doxo3	MYCL	 	transcription regulator	 	 	 	3.05E-02	BCL2L11,TERT	 
Doxo21 vs Cycling0	GATA2	 	transcription regulator	 	-1.413	bias	3.06E-02	ANGPTL2,CXCL12,DENND2A,EDN1,KLF2,SKP2	 
Doxo21 vs Cycling0	SMARCA5	 	transcription regulator	 	 	 	3.07E-02	CAMK4,HES1,LFNG	 
Doxo14 vs Cycling0	STAT5A	 	transcription regulator	 	 	 	3.07E-02	CISH,FOS,FOSB,GDPD3,TM4SF1	 
Palbo3 vs Cycling0	HTT	 	transcription regulator	 	 	 	3.07E-02	CAMK4,CBX2,EGR1,RGS16,TM4SF1	 
Doxo3 vs Cycling0	E2F3	 	transcription regulator	 	 	 	3.07E-02	EDN1,MIR17HG,TERT	 
Palbo14 vs Cycling0	NFATC2	 	transcription regulator	 	 	 	3.07E-02	AXL,CISH,EDN1	 
Palbo28 vs Palbo3	SPDEF	 	transcription regulator	 	 	 	3.08E-02	COL4A1,COL4A2	 
Palbo28 vs Palbo3	TBP	 	transcription regulator	 	 	 	3.08E-02	FOS,MIR17HG	 
Palbo3 vs Cycling0	CBX2	-1.042	transcription regulator	 	 	 	3.08E-02	LHX9	 
Palbo3 vs Cycling0	TBX1	 	transcription regulator	 	 	 	3.08E-02	MIR17HG	 
Palbo3 vs Cycling0	MZF1	 	transcription regulator	 	 	 	3.08E-02	AXL	 
Palbo14 vs Cycling0	MSGN1	 	transcription regulator	 	 	 	3.08E-02	HES1	 
Palbo14 vs Cycling0	RBPJL	 	transcription regulator	 	 	 	3.08E-02	HES1	 
Palbo14 vs Cycling0	TEF	 	transcription regulator	 	 	 	3.08E-02	AQP4	 
Palbo14 vs Cycling0	MLLT3	 	transcription regulator	 	 	 	3.08E-02	EDN1	 
Doxo3 vs Cycling0	PRDM16	 	transcription regulator	 	 	 	3.09E-02	HES1,SLIT2	 
Doxo3 vs Cycling0	SOX3	 	transcription regulator	 	 	 	3.09E-02	TNFRSF19,WNT3	 
Doxo3 vs Cycling0	TFAP2C	 	transcription regulator	 	 	 	3.09E-02	FREM2,SLC19A1	 
Palbo28 vs Cycling0	MNT	 	transcription regulator	 	 	 	3.09E-02	AXL,TERT	 
Doxo14 vs Doxo3	GLI3	 	transcription regulator	 	 	 	3.09E-02	FOSB,GLI2	 
Doxo21 vs Cycling0	ZMIZ1	 	transcription regulator	 	 	 	3.11E-02	HES1	 
Doxo21 vs Cycling0	RNF4	 	transcription regulator	 	 	 	3.11E-02	HES1	 
Doxo21 vs Cycling0	HIVEP2	 	transcription regulator	 	 	 	3.11E-02	FOS	 
Palbo14 vs Palbo3	WBP2	 	transcription regulator	 	 	 	3.11E-02	COL6A3,LINC00324	 
Palbo14 vs Cycling0	TFE3	 	transcription regulator	 	 	 	3.11E-02	GDNF,INSIG1	 
Doxo3 vs Cycling0	IRF8	 	transcription regulator	 	 	 	3.11E-02	EGR1,FOS,TERT	 
Doxo21 vs Doxo3	FOXL2	 	transcription regulator	 	 	 	3.11E-02	FOS,PTGER2	 
Doxo21 vs Doxo3	MSGN1	 	transcription regulator	 	 	 	3.12E-02	HES1	 
Doxo21 vs Doxo3	MIB2	 	transcription regulator	 	 	 	3.12E-02	CCN2	 
Doxo21 vs Doxo3	RBPJL	 	transcription regulator	 	 	 	3.12E-02	HES1	 
Doxo14 vs Doxo3	PPARGC1A	 	transcription regulator	 	1.177	 	3.14E-02	CCN2,COL6A3,OLFML3,SLC19A1	 
Palbo28 vs Palbo3	IFI16	 	transcription regulator	 	 	 	3.15E-02	EDN1,TERT	 
Palbo28 vs Palbo3	MEF2D	 	transcription regulator	 	 	 	3.15E-02	FOS,FOSB	 
Palbo14 vs Palbo3	ZFP91	 	transcription regulator	 	 	 	3.17E-02	FADS2	 
Palbo3 vs Cycling0	E2F1	 	transcription regulator	 	 	 	3.18E-02	DIRAS3,DLEU2,EGR1,HES1	 
Doxo21 vs Cycling0	ID2	 	transcription regulator	 	1.732	 	3.20E-02	BCL2L11,SOCS3,TNFRSF19,WNT3	 
Palbo14 vs Cycling0	TBX3	 	transcription regulator	 	 	 	3.22E-02	EDN1,EGR1,KIF18A	 
Palbo14 vs Cycling0	NKX2-3	 	transcription regulator	 	 	 	3.22E-02	EDN1,PHGDH,TNFAIP8L1	 
Doxo3 vs Cycling0	MXD1	 	transcription regulator	 	 	 	3.23E-02	EDN1,TERT	 
Doxo3 vs Cycling0	ZEB2	 	transcription regulator	 	 	 	3.23E-02	AXL,TERT	 
Doxo3 vs Cycling0	TBX5	 	transcription regulator	 	 	 	3.23E-02	CCBE1,TPM1	 
Palbo28 vs Palbo3	ZBTB20	 	transcription regulator	 	 	 	3.23E-02	CISH,SOCS3	 
Doxo3 vs Cycling0	VHL	 	transcription regulator	 	 	 	3.23E-02	AXL,CXCL12,NREP	 
Doxo14 vs Doxo3	GON4L	 	transcription regulator	 	 	 	3.24E-02	SKP2	 
Doxo14 vs Doxo3	APBB1	 	transcription regulator	 	 	 	3.24E-02	HES1	 
Doxo14 vs Doxo3	FOXD3	 	transcription regulator	 	 	 	3.24E-02	SKP2	 
Palbo28 vs Palbo3	ASCL2	 	transcription regulator	 	 	 	3.24E-02	EGR1	 
Palbo28 vs Palbo3	PITX3	 	transcription regulator	 	 	 	3.24E-02	GDNF	 
Palbo28 vs Palbo3	NOLC1	 	transcription regulator	 	 	 	3.24E-02	G6PD	 
Doxo21 vs Cycling0	E2F1	 	transcription regulator	 	-0.539	bias	3.24E-02	BCL2L11,DIRAS3,DLEU2,EGR1,FOS,HES1,TERT	 
Doxo14 vs Cycling0	TSHZ3	 	transcription regulator	 	 	 	3.26E-02	FOSB,IER2	 
Palbo28 vs Cycling0	NUCKS1	 	transcription regulator	 	 	 	3.26E-02	SKP2	 
Palbo28 vs Cycling0	IRX2	 	transcription regulator	 	 	 	3.26E-02	EGR1	 
Palbo28 vs Cycling0	ZNF512B	 	transcription regulator	 	 	 	3.26E-02	MIR17HG	 
Palbo28 vs Cycling0	DNMT3L	 	transcription regulator	 	 	 	3.26E-02	MEST	 
Palbo28 vs Cycling0	FOXE1	 	transcription regulator	 	 	 	3.26E-02	TERT	 
Palbo28 vs Cycling0	ZFP36L1	 	transcription regulator	 	 	 	3.26E-02	COL6A3	 
Palbo28 vs Cycling0	THOC1	 	transcription regulator	 	 	 	3.26E-02	BCL2L11	 
Palbo28 vs Cycling0	HOXC11	 	transcription regulator	 	 	 	3.26E-02	GDNF	 
Doxo21 vs Cycling0	TCF7L2	 	transcription regulator	Inhibited	-2.191	bias	3.27E-02	CCN2,EDN1,EVI2A,FOS,SP5,TERT	 
Palbo28 vs Cycling0	TFAP2A	 	transcription regulator	 	 	 	3.28E-02	FREM2,SLC19A1,TERT	 
Doxo21 vs Cycling0	NFKBIB	 	transcription regulator	 	 	 	3.28E-02	BCL2L11,EGR1	 
Palbo3 vs Cycling0	NFIC	 	transcription regulator	 	 	 	3.28E-02	RGS16,STXBP6	 
Palbo28 vs Palbo3	FOXP3	 	transcription regulator	 	 	 	3.29E-02	BCL2L11,EGR1,FOS	 
Doxo3 vs Cycling0	GMNN	 	transcription regulator	 	 	 	3.30E-02	TNFRSF19,WNT3	 
Doxo3 vs Cycling0	BMAL1	 	transcription regulator	 	 	 	3.30E-02	PER1,PER3	 
Doxo3 vs Cycling0	ZBTB17	 	transcription regulator	 	 	 	3.30E-02	EGR1,PSRC1	 
Palbo28 vs Palbo3	ETS2	 	transcription regulator	 	 	 	3.31E-02	FOS,TERT	 
Doxo21 vs Doxo3	HDAC5	 	transcription regulator	 	 	 	3.31E-02	HES1,KLF2	 
Doxo21 vs Cycling0	DDIT3	 	transcription regulator	 	 	 	3.31E-02	BCL2L11,PER1,SKP2	 
Doxo21 vs Doxo3	TBX3	 	transcription regulator	 	 	 	3.32E-02	CDK15,EGR1,KIF18A	 
Doxo14 vs Cycling0	ID1	 	transcription regulator	 	 	 	3.32E-02	CCN2,EGR1,TERT	 
Doxo14 vs Cycling0	SIX1	 	transcription regulator	 	 	 	3.32E-02	COL6A3,LFNG,OTX1	 
Doxo14 vs Cycling0	NFIC	 	transcription regulator	 	 	 	3.32E-02	RGS16,SLC7A2,STXBP6	 
Palbo3 vs Cycling0	MAFB	 	transcription regulator	 	 	 	3.33E-02	AQP4,OLFML2B	 
Palbo14 vs Cycling0	SRF	 	transcription regulator	 	-1.916	bias	3.33E-02	EGR1,FOS,FOSB,NET1	 
Doxo14 vs Doxo3	EZH2	 	transcription regulator	 	 	 	3.36E-02	COL4A1,DENND2A,FOXF2,SLC1A3	 
Palbo14 vs Palbo3	FOXQ1	 	transcription regulator	 	 	 	3.37E-02	SP5	 
Palbo14 vs Palbo3	RAX	 	transcription regulator	 	 	 	3.37E-02	HES1	 
Doxo3 vs Cycling0	MSGN1	 	transcription regulator	 	 	 	3.37E-02	HES1	 
Doxo3 vs Cycling0	RBPJL	 	transcription regulator	 	 	 	3.37E-02	HES1	 
Doxo3 vs Cycling0	TEF	 	transcription regulator	 	 	 	3.37E-02	AQP4	 
Doxo3 vs Cycling0	MLLT3	 	transcription regulator	 	 	 	3.37E-02	EDN1	 
Doxo21 vs Cycling0	STAT4	 	transcription regulator	 	-1.981	bias	3.38E-02	BCL2L11,PER1,RGS16,SOCS3	 
Doxo14 vs Doxo3	IKZF1	 	transcription regulator	 	 	 	3.38E-02	G6PD,HES1,SLC19A1	 
Palbo28 vs Cycling0	MGA	 	transcription regulator	 	 	 	3.39E-02	LTBP4,NREP	 
Palbo14 vs Cycling0	RBM14	 	transcription regulator	 	 	 	3.39E-02	SKP2	 
Doxo21 vs Cycling0	TSHZ3	 	transcription regulator	 	 	 	3.39E-02	FOSB,IER2	 
Doxo21 vs Cycling0	BHLHE40	 	transcription regulator	 	-1.342	bias	3.39E-02	AXL,PER1,RGS16,SLC7A2,SOCS3	 
Palbo28 vs Palbo3	PDX1	 	transcription regulator	 	 	 	3.43E-02	EGR1,INSIG1,PHGDH	 
Doxo21 vs Doxo3	RBM14	 	transcription regulator	 	 	 	3.43E-02	SKP2	 
Doxo21 vs Doxo3	MEOX1	 	transcription regulator	 	 	 	3.43E-02	GLI2	 
Doxo21 vs Doxo3	AFF1	 	transcription regulator	 	 	 	3.43E-02	TERT	 
Doxo21 vs Doxo3	TCF7	 	transcription regulator	 	0.000	 	3.43E-02	FOS,FOSB,HES1,PTGER2	 
Doxo14 vs Doxo3	TEAD4	 	transcription regulator	 	 	 	3.44E-02	CCN2,GLI2	 
Doxo14 vs Doxo3	ETV5	 	transcription regulator	 	 	 	3.44E-02	CXCL12,TINAGL1	 
Palbo14 vs Cycling0	NFE2L2	 	transcription regulator	 	 	 	3.44E-02	ADAMTS1,HES1,MIR17HG,MSMO1,PAFAH1B3,PHGDH	 
Palbo3 vs Cycling0	CREB1	 	transcription regulator	 	-0.293	 	3.45E-02	ARHGAP33,CAMK4,EGR1,FOSB	 
Doxo14 vs Doxo3	WWC1	 	transcription regulator	 	 	 	3.46E-02	CCN2	 
Doxo14 vs Doxo3	HOXA4	 	transcription regulator	 	 	 	3.46E-02	CCN2	 
Doxo14 vs Cycling0	ZNF281	 	transcription regulator	 	 	 	3.48E-02	CCN2,COL4A1	 
Doxo14 vs Cycling0	NKX3-1	 	transcription regulator	 	 	 	3.48E-02	FOS,MIR17HG	 
Doxo14 vs Cycling0	AIP	 	transcription regulator	 	 	 	3.48E-02	HTR1D,RGS16	 
Palbo3 vs Cycling0	FOXQ1	 	transcription regulator	 	 	 	3.49E-02	SP5	 
Palbo3 vs Cycling0	RAX	 	transcription regulator	 	 	 	3.49E-02	HES1	 
Doxo14 vs Doxo3	EPAS1	 	transcription regulator	 	 	 	3.50E-02	CCN2,CXCL12,SLC7A5	 
Doxo21 vs Cycling0	ID1	 	transcription regulator	 	 	 	3.51E-02	CCN2,EGR1,TERT	 
Doxo21 vs Cycling0	SIX1	 	transcription regulator	 	 	 	3.51E-02	COL6A3,LFNG,OTX1	 
Doxo21 vs Cycling0	NFIC	 	transcription regulator	 	 	 	3.51E-02	RGS16,SLC7A2,STXBP6	 
Doxo14 vs Cycling0	KLF11	 	transcription regulator	 	 	 	3.51E-02	ADAMTS1,CCN2,EDN1	 
Palbo14 vs Cycling0	MYOCD	 	transcription regulator	 	 	 	3.51E-02	CCBE1,FOS	 
Palbo14 vs Palbo3	SOX9	 	transcription regulator	 	 	 	3.54E-02	CELSR2,HES1	 
Doxo14 vs Doxo3	KLF5	 	transcription regulator	 	 	 	3.54E-02	CXCL12,SLC7A5	 
Doxo14 vs Cycling0	NUCKS1	 	transcription regulator	 	 	 	3.54E-02	SKP2	 
Doxo14 vs Cycling0	IRX2	 	transcription regulator	 	 	 	3.54E-02	EGR1	 
Doxo14 vs Cycling0	ZNF512B	 	transcription regulator	 	 	 	3.54E-02	MIR17HG	 
Doxo14 vs Cycling0	DNMT3L	 	transcription regulator	 	 	 	3.54E-02	MEST	 
Doxo14 vs Cycling0	FOXE1	 	transcription regulator	 	 	 	3.54E-02	TERT	 
Doxo14 vs Cycling0	ZFP36L1	 	transcription regulator	 	 	 	3.54E-02	COL6A3	 
Doxo14 vs Cycling0	SOX15	 	transcription regulator	 	 	 	3.54E-02	CCN2	 
Doxo14 vs Cycling0	FOXL1	 	transcription regulator	 	 	 	3.54E-02	CCN2	 
Palbo28 vs Palbo3	STAT5A	 	transcription regulator	 	 	 	3.54E-02	CISH,FOS,FOSB,SOCS3	 
Palbo28 vs Palbo3	BCL11B	 	transcription regulator	 	 	 	3.54E-02	SP5,TNFRSF19	 
Doxo21 vs Doxo3	ATF4	 	transcription regulator	 	 	 	3.55E-02	COL4A2,PHGDH,SLC7A5	 
Palbo14 vs Palbo3	CREB3	 	transcription regulator	 	 	 	3.56E-02	INSIG1	 
Palbo14 vs Palbo3	MAML1	 	transcription regulator	 	 	 	3.56E-02	HES1	 
Doxo21 vs Cycling0	MAFB	 	transcription regulator	 	 	 	3.57E-02	CXCL12,OLFML2B,OLFML3	 
Palbo14 vs Cycling0	MAX	 	transcription regulator	 	 	 	3.58E-02	DLEU2,EDN1	 
Palbo28 vs Palbo3	MSGN1	 	transcription regulator	 	 	 	3.59E-02	HES1	 
Palbo28 vs Palbo3	RBPJL	 	transcription regulator	 	 	 	3.59E-02	HES1	 
Palbo28 vs Palbo3	MLLT3	 	transcription regulator	 	 	 	3.59E-02	EDN1	 
Palbo28 vs Cycling0	FOSL2	 	transcription regulator	 	 	 	3.59E-02	COL4A1,ITGB4	 
Doxo14 vs Cycling0	MNT	 	transcription regulator	 	 	 	3.59E-02	AXL,TERT	 
Doxo3 vs Cycling0	FOXL2	 	transcription regulator	 	 	 	3.60E-02	FOS,PTGER2	 
Doxo14 vs Doxo3	RELA	 	transcription regulator	 	 	 	3.61E-02	CCN2,FOSB,GLI2,HES1	 
Doxo3 vs Cycling0	MECP2	 	transcription regulator	 	 	 	3.61E-02	DLX6,EGR1,SOCS3	 
Palbo14 vs Palbo3	MYCN	 	transcription regulator	 	 	 	3.61E-02	HES1,MIR17HG,PHGDH	 
Doxo21 vs Cycling0	NUCKS1	 	transcription regulator	 	 	 	3.62E-02	SKP2	 
Doxo21 vs Cycling0	IRX2	 	transcription regulator	 	 	 	3.62E-02	EGR1	 
Doxo21 vs Cycling0	ZNF512B	 	transcription regulator	 	 	 	3.62E-02	MIR17HG	 
Doxo21 vs Cycling0	DNMT3L	 	transcription regulator	 	 	 	3.62E-02	MEST	 
Doxo21 vs Cycling0	FOXE1	 	transcription regulator	 	 	 	3.62E-02	TERT	 
Doxo21 vs Cycling0	ZFP36L1	 	transcription regulator	 	 	 	3.62E-02	COL6A3	 
Doxo21 vs Cycling0	SOX15	 	transcription regulator	 	 	 	3.62E-02	CCN2	 
Doxo21 vs Cycling0	THOC1	 	transcription regulator	 	 	 	3.62E-02	BCL2L11	 
Doxo21 vs Cycling0	FOXL1	 	transcription regulator	 	 	 	3.62E-02	CCN2	 
Doxo21 vs Cycling0	ZNF281	 	transcription regulator	 	 	 	3.62E-02	CCN2,COL4A1	 
Doxo21 vs Cycling0	NKX3-1	 	transcription regulator	 	 	 	3.62E-02	FOS,MIR17HG	 
Doxo21 vs Cycling0	AIP	 	transcription regulator	 	 	 	3.62E-02	HTR1D,RGS16	 
Palbo28 vs Palbo3	MXD1	 	transcription regulator	 	 	 	3.62E-02	EDN1,TERT	 
Palbo14 vs Cycling0	FOXC2	 	transcription regulator	 	 	 	3.65E-02	DLX6,GDNF	 
Palbo28 vs Palbo3	IRF8	 	transcription regulator	 	 	 	3.65E-02	EGR1,FOS,TERT	 
Doxo21 vs Doxo3	MAX	 	transcription regulator	 	 	 	3.66E-02	DLEU2,TERT	 
Doxo3 vs Cycling0	PRDM5	 	transcription regulator	 	 	 	3.67E-02	NREP,SOCS3	 
Palbo3 vs Cycling0	SMAD3	 	transcription regulator	 	 	 	3.69E-02	ADAMTS1,EGR1,NET1	 
Palbo14 vs Cycling0	PIAS2	 	transcription regulator	 	 	 	3.69E-02	FOS	 
Palbo14 vs Cycling0	HLF	 	transcription regulator	 	 	 	3.69E-02	AQP4	 
Doxo14 vs Doxo3	SMAD2	 	transcription regulator	 	 	 	3.70E-02	CCN2,HES1	 
Doxo14 vs Doxo3	SMARCA5	 	transcription regulator	 	 	 	3.70E-02	HES1,LFNG	 
Palbo28 vs Palbo3	PAX3	 	transcription regulator	 	 	 	3.70E-02	G6PD,MEST,PHGDH	 
Doxo14 vs Cycling0	RUNX2	 	transcription regulator	 	 	 	3.70E-02	EDN1,ITGB4,TPM1	 
Doxo21 vs Cycling0	KLF11	 	transcription regulator	 	 	 	3.70E-02	ADAMTS1,CCN2,EDN1	 
Doxo3 vs Cycling0	TFCP2L1	 	transcription regulator	 	 	 	3.71E-02	B3GNT7	 
Doxo3 vs Cycling0	AFF1	 	transcription regulator	 	 	 	3.71E-02	TERT	 
Palbo14 vs Cycling0	TCF7L1	 	transcription regulator	 	 	 	3.72E-02	NID1,SP5	 
Palbo14 vs Cycling0	POU2F2	 	transcription regulator	 	 	 	3.72E-02	SCD,SKP2	 
Palbo28 vs Cycling0	ARB2A	 	transcription regulator	 	 	 	3.72E-02	GDNF	 
Palbo28 vs Cycling0	ZKSCAN3	 	transcription regulator	 	 	 	3.72E-02	ITGB4	 
Palbo28 vs Cycling0	ARID3B	 	transcription regulator	 	 	 	3.72E-02	BCL2L11	 
Palbo28 vs Cycling0	RNF112	 	transcription regulator	 	 	 	3.72E-02	SKP2	 
Palbo28 vs Cycling0	EGR4	 	transcription regulator	 	 	 	3.72E-02	EGR1	 
Palbo28 vs Cycling0	GRIP1	 	transcription regulator	 	 	 	3.72E-02	FREM2	 
Palbo28 vs Cycling0	HESX1	 	transcription regulator	 	 	 	3.72E-02	SP5	 
Palbo28 vs Cycling0	PBX2	 	transcription regulator	 	 	 	3.72E-02	FOS	 
Doxo21 vs Doxo3	ATOH8	 	transcription regulator	 	 	 	3.73E-02	CCN2	 
Doxo21 vs Doxo3	OVOL1	 	transcription regulator	 	 	 	3.73E-02	GLI2	 
Doxo21 vs Doxo3	PIAS2	 	transcription regulator	 	 	 	3.73E-02	FOS	 
Doxo21 vs Doxo3	TERF2	 	transcription regulator	 	 	 	3.73E-02	TERT	 
Doxo21 vs Cycling0	MNT	 	transcription regulator	 	 	 	3.74E-02	AXL,TERT	 
Palbo14 vs Palbo3	TFEC	 	transcription regulator	 	 	 	3.75E-02	COL6A3	 
Palbo14 vs Palbo3	MYT1	 	transcription regulator	 	 	 	3.75E-02	IL27RA	 
Palbo3 vs Cycling0	SOX9	 	transcription regulator	 	 	 	3.78E-02	ADAMTS1,HES1	 
Palbo28 vs Palbo3	VHL	 	transcription regulator	 	 	 	3.79E-02	BCL2L11,CXCL12,NREP	 
Doxo21 vs Doxo3	POU2F2	 	transcription regulator	 	 	 	3.80E-02	SKP2,TERT	 
Palbo28 vs Cycling0	NEUROG1	 	transcription regulator	 	 	 	3.80E-02	AMIGO2,MEST	 
Palbo28 vs Cycling0	MLX	 	transcription regulator	 	 	 	3.80E-02	BCL2L11,FADS2	 
Palbo28 vs Cycling0	GABPA	 	transcription regulator	 	 	 	3.80E-02	SKP2,TERT	 
Palbo28 vs Cycling0	HDAC4	 	transcription regulator	 	 	 	3.86E-02	FOS,KLF2,TERT	 
Doxo21 vs Doxo3	ILF3	 	transcription regulator	 	 	 	3.87E-02	ACAT2,FOS	 
Palbo28 vs Palbo3	MEF2A	 	transcription regulator	 	 	 	3.87E-02	EDN1,FOS	 
Palbo3 vs Cycling0	MYT1	 	transcription regulator	 	 	 	3.89E-02	TM4SF1	 
Palbo3 vs Cycling0	ELK3	 	transcription regulator	 	 	 	3.89E-02	EGR1	 
Doxo14 vs Cycling0	ETS1	 	transcription regulator	 	 	 	3.89E-02	CCN2,EGR1,INSIG1,SCD	 
Doxo3 vs Cycling0	HNF1A	 	transcription regulator	 	 	 	3.90E-02	ACAT2,MIR503HG,SLC7A2,SOCS3,TMEM37	 
