© 2000-2025 QIAGEN. All rights reserved.

Analysis	Upstream Regulator	Expr Log Ratio	Molecule Type	Predicted Activation State	Activation z-score	Flags	p-value of overlap	Target Molecules in Dataset	Mechanistic Network
Doxo21 vs Cycling0	GPBP1	 	transcription regulator	 	 	 	2.91E-02	TOP2A	 
Doxo21 vs Cycling0	MED6	 	transcription regulator	 	 	 	2.91E-02	AURKA	 
Palbo3 vs Cycling0	NDN	 	transcription regulator	 	 	 	2.93E-02	CDK1,RBL1	 
Doxo3 vs Cycling0	EAF2	 	transcription regulator	 	 	 	2.93E-02	H2AX	 
Doxo3 vs Cycling0	E4F1	 	transcription regulator	 	 	 	2.93E-02	CCNA2	 
Palbo3 vs Cycling0	DLX1	 	transcription regulator	Inhibited	-2.000	bias	2.95E-02	ARTN,ASPM,SDC1,WNT7B	 
Palbo28 vs Palbo3	PHB1	 	transcription regulator	 	 	 	2.96E-02	BCL2,E2F1	 
Palbo28 vs Palbo3	FOSB	 	transcription regulator	 	 	 	2.96E-02	F3,FOSL1	 
Doxo14 vs Doxo3	SOX2	 	transcription regulator	 	-1.254	bias	2.96E-02	BIRC5,C1QL1,CCNA2,E2F1,ETV4,FST,HOPX,SAPCD2	 
Doxo14 vs Doxo3	CBX3	 	transcription regulator	 	 	 	2.96E-02	BIRC5,E2F1	 
Doxo21 vs Cycling0	ETS1	 	transcription regulator	 	-1.123	bias	2.97E-02	BRCA1,CDK2,CSF1R,CYP24A1,ETS2,MYB,PTHLH,TYMS	 
Palbo3 vs Cycling0	HNF1B	 	transcription regulator	 	-0.378	bias	2.98E-02	CDK1,CIT,DIAPH3,KIF20B,PLEK2,S100A2,SLC29A1	 
Doxo14 vs Doxo3	PML	 	transcription regulator	 	1.941	 	2.98E-02	BIRC5,BRCA1,MCM6,STMN1	 
Palbo14 vs Palbo3	CTNNB1	 	transcription regulator	 	-0.391	 	2.98E-02	BCL2,BTG3-AS1,CYP24A1,ETV4,FOSL1,FOXQ1,FST,RRM2,TP73	 
Palbo28 vs Palbo3	EP300	 	transcription regulator	 	 	 	2.99E-02	BCL2,BIRC5,E2F1,IL7R,RAD51,SDC1,TK1,UBE2C	 
Palbo14 vs Palbo3	ERG	 	transcription regulator	 	-0.447	 	3.00E-02	DEPDC1B,DOCK2,IQGAP3,MNS1,RRM2	 
Doxo21 vs Doxo3	WT1	0.457	transcription regulator	 	-1.432	 	3.03E-02	BCL2,CDC45,CDKN2C,CHAF1B,IL17B,ODC1,PTMA,SDC1	 
Doxo3 vs Cycling0	SIX2	 	transcription regulator	 	 	 	3.04E-02	CCNB1,CCNB2	 
Doxo21 vs Doxo3	RYBP	 	transcription regulator	 	 	 	3.04E-02	CDC6,E2F1,LEF1	 
Doxo21 vs Cycling0	WWTR1	 	transcription regulator	 	-1.890	 	3.04E-02	CCNA2,DTYMK,MKI67,RRM1,RRM2,TK1,TYMS	 
Palbo14 vs Palbo3	ARNT	 	transcription regulator	 	 	 	3.07E-02	BCL2,KIF20A,UBE2C	 
Palbo14 vs Cycling0	NDN	 	transcription regulator	 	 	 	3.07E-02	CDK1,RBL1	 
Doxo21 vs Doxo3	Ifi204 (includes others)	 	transcription regulator	 	 	 	3.09E-02	DHFR,PCNA	 
Doxo21 vs Doxo3	TFCP2	 	transcription regulator	 	 	 	3.09E-02	POLA1,TYMS	 
Doxo21 vs Cycling0	CBX1	 	transcription regulator	 	 	 	3.10E-02	BIRC5,E2F1	 
Palbo14 vs Palbo3	HES1	 	transcription regulator	 	 	 	3.10E-02	BCL2,E2F1	 
Palbo14 vs Palbo3	DLX1	 	transcription regulator	 	 	 	3.10E-02	ARTN,SDC1	 
Palbo14 vs Palbo3	MBD2	 	transcription regulator	 	 	 	3.10E-02	CENPH,NEIL3	 
Palbo28 vs Palbo3	SMARCA4	 	transcription regulator	 	0.100	bias	3.11E-02	BCL2,BIRC5,CDC6,E2F1,F3,IL7R,MYB,RRM2,SLF1,TUBA3C	 
Palbo14 vs Palbo3	FOXC1	 	transcription regulator	 	 	 	3.11E-02	E2F2,MYB,SLC35F3	 
Palbo14 vs Palbo3	HESX1	 	transcription regulator	 	 	 	3.14E-02	MYB	 
Palbo28 vs Cycling0	ARRB1	 	transcription regulator	 	 	 	3.15E-02	BCL2,LEF1,PCNA	 
Palbo28 vs Cycling0	DACH1	 	transcription regulator	 	 	 	3.15E-02	CCNE2,CDC25A,RAD51	 
Palbo14 vs Cycling0	GLI2	 	transcription regulator	Inhibited	-2.385	bias	3.16E-02	BCL2,CDC45,CDK1,E2F1,PTHLH,TFAP4	 
Palbo28 vs Cycling0	RBPJ	 	transcription regulator	 	-0.676	bias	3.18E-02	CDCA7,CORO1A,ECT2,EZH2,HMMR,LEF1,RAD51AP1,RFC4,SDC1	 
Doxo21 vs Cycling0	EGR1	 	transcription regulator	 	-0.242	bias	3.18E-02	CDC20,CDK2,CDKN2D,EZH2,MYB,MYBL1,TP73	 
Palbo14 vs Cycling0	DLX1	 	transcription regulator	Inhibited	-2.000	bias	3.20E-02	ARTN,ASPM,SDC1,WNT7B	 
Doxo21 vs Doxo3	OVOL2	 	transcription regulator	 	 	 	3.20E-02	CDKN2C,FOXM1,RAD51	 
Doxo21 vs Doxo3	RBPJ	 	transcription regulator	 	-0.676	bias	3.21E-02	CDCA7,CORO1A,EZH2,HMMR,LEF1,RAD51AP1,RFC4,SDC1	 
Palbo28 vs Cycling0	HOXD10	 	transcription regulator	Activated	2.000	 	3.22E-02	CCNA2,CCNB1,CDK1,E2F1	 
Doxo3 vs Cycling0	CTCF	 	transcription regulator	 	 	 	3.24E-02	AURKA,C1QL1,HMGB2	 
Doxo14 vs Doxo3	GTF2IRD1	 	transcription regulator	 	 	 	3.25E-02	HAUS8,ZGRF1	 
Palbo28 vs Cycling0	ZNF367	-3.418	transcription regulator	 	 	 	3.26E-02	CIT	 
Palbo28 vs Cycling0	LBH	 	transcription regulator	 	 	 	3.26E-02	POLA1	 
Palbo28 vs Cycling0	TFB1M	 	transcription regulator	 	 	 	3.26E-02	E2F1	 
Palbo28 vs Cycling0	DMAP1	 	transcription regulator	 	 	 	3.26E-02	TK1	 
Palbo28 vs Cycling0	GPBP1	 	transcription regulator	 	 	 	3.26E-02	TOP2A	 
Palbo28 vs Cycling0	MED6	 	transcription regulator	 	 	 	3.26E-02	AURKA	 
Palbo28 vs Cycling0	KLF4	 	transcription regulator	 	0.292	bias	3.26E-02	BUB1B,CCNA2,CCNB1,CENPE,CSF1R,E2F1,FOXM1,HMGB1,ODC1,PCNA,TFAP4	 
Doxo14 vs Cycling0	ZSCAN10	 	transcription regulator	 	 	 	3.26E-02	ALYREF	 
Doxo14 vs Cycling0	GTF2H1	 	transcription regulator	 	 	 	3.26E-02	DHFR	 
Doxo14 vs Cycling0	RALY	 	transcription regulator	 	 	 	3.26E-02	E2F1	 
Palbo14 vs Palbo3	NFATC3	 	transcription regulator	 	 	 	3.27E-02	BCL2,F3	 
Palbo28 vs Palbo3	TAF4	 	transcription regulator	 	 	 	3.29E-02	E2F2,PTN,WWC1	 
Palbo3 vs Cycling0	SRF	 	transcription regulator	Inhibited	-2.785	bias	3.30E-02	BCL2,CLDN5,CSRP2,FABP5,FOSL1,FST,MYB,NECTIN1,NOPCHAP1,RFC4,SLC8A1,WT1	 
Doxo3 vs Cycling0	TCF20	 	transcription regulator	 	 	 	3.30E-02	EPHB6,WNT7B	 
Doxo21 vs Doxo3	POU2AF1	 	transcription regulator	 	 	 	3.31E-02	BCL2,EZH2,HMGB2,LEF1,TNFRSF13C	 
Doxo21 vs Cycling0	ESRRB	 	transcription regulator	 	 	 	3.31E-02	BCL2,CCNA2,MYBL2	 
Palbo28 vs Palbo3	MEN1	 	transcription regulator	 	0.047	 	3.32E-02	CCNB2,ETV4,EZH2,PTN	 
Palbo28 vs Palbo3	NOTCH3	 	transcription regulator	 	 	 	3.32E-02	BCL2,BIRC5,DLGAP5,NRGN	 
Doxo14 vs Doxo3	NANOG	 	transcription regulator	 	 	 	3.32E-02	BIRC5,E2F1,FST,HOPX	 
Doxo21 vs Cycling0	EP300	 	transcription regulator	 	 	 	3.34E-02	BCL2,BIRC5,BRCA1,CDC25A,CDK2,DHFR,E2F1,MCM3,MKI67,OAS3,RAD51,TK1,UBE2C	 
Doxo3 vs Cycling0	HOXA9	 	transcription regulator	 	 	 	3.34E-02	ARHGAP11A,DLGAP5,KIF20B	 
Doxo3 vs Cycling0	FOXK1	 	transcription regulator	 	 	 	3.35E-02	H2AX	 
Doxo3 vs Cycling0	RNF112	 	transcription regulator	 	 	 	3.35E-02	CCNB1	 
Palbo3 vs Cycling0	ZNF367	-6.077	transcription regulator	 	 	 	3.35E-02	CIT	 
Palbo3 vs Cycling0	LBH	 	transcription regulator	 	 	 	3.35E-02	POLA1	 
Palbo3 vs Cycling0	TFB1M	 	transcription regulator	 	 	 	3.35E-02	E2F1	 
Palbo3 vs Cycling0	DMAP1	 	transcription regulator	 	 	 	3.35E-02	TK1	 
Palbo3 vs Cycling0	GPBP1	 	transcription regulator	 	 	 	3.35E-02	TOP2A	 
Palbo3 vs Cycling0	MED6	 	transcription regulator	 	 	 	3.35E-02	AURKA	 
Palbo14 vs Palbo3	BACH2	 	transcription regulator	 	 	 	3.36E-02	BCL2,SDC1	 
Palbo14 vs Cycling0	HNF1B	 	transcription regulator	 	-0.378	bias	3.36E-02	CDK1,CIT,DIAPH3,KIF20B,PLEK2,S100A2,SLC29A1	 
Palbo3 vs Cycling0	BCL6	 	transcription regulator	 	0.492	 	3.36E-02	BCL2,CGAS,IL7R,KLHL23,MYB,ODC1,ORC1,SDC1,TUBA3C	 
Palbo3 vs Cycling0	DACH1	 	transcription regulator	 	 	 	3.39E-02	CCNE2,CDC25A,RAD51	 
Palbo14 vs Palbo3	SALL4	 	transcription regulator	 	 	 	3.39E-02	E2F2,GRAP2,RAD51	 
Doxo21 vs Doxo3	TFE3	 	transcription regulator	 	 	 	3.41E-02	CDK1,IRS1,POLA2,PTMA	 
Doxo3 vs Cycling0	GLI1	 	transcription regulator	 	-0.447	 	3.41E-02	ASPM,EPHB6,GAS2L3,IRS1,RHEBL1,SCARA3	 
Doxo21 vs Cycling0	Ifi204 (includes others)	 	transcription regulator	 	 	 	3.41E-02	DHFR,PCNA	 
Doxo21 vs Cycling0	TFCP2	 	transcription regulator	 	 	 	3.41E-02	POLA1,TYMS	 
Palbo14 vs Palbo3	FOS	 	transcription regulator	 	 	 	3.42E-02	BCL2,F3,FOSL1,RIPK4,SDC1,TNFRSF11A	 
Palbo28 vs Cycling0	NOTCH1	 	transcription regulator	 	-1.396	 	3.44E-02	BCL2,CDCA7,CDK2,CSF1R,E2F1,ECT2,LEF1,MCAM,NRG1,RFC4	 
Palbo14 vs Cycling0	ZNF367	-4.496	transcription regulator	 	 	 	3.44E-02	CIT	 
Palbo14 vs Cycling0	LBH	 	transcription regulator	 	 	 	3.44E-02	POLA1	 
Palbo14 vs Cycling0	TFB1M	 	transcription regulator	 	 	 	3.44E-02	E2F1	 
Palbo14 vs Cycling0	DMAP1	 	transcription regulator	 	 	 	3.44E-02	TK1	 
Palbo14 vs Cycling0	GPBP1	 	transcription regulator	 	 	 	3.44E-02	TOP2A	 
Palbo14 vs Cycling0	MED6	 	transcription regulator	 	 	 	3.44E-02	AURKA	 
Palbo28 vs Cycling0	CDKN2C	-2.759	transcription regulator	 	 	 	3.46E-02	CDKN2D,E2F1	 
Doxo3 vs Cycling0	MBD2	 	transcription regulator	 	 	 	3.48E-02	CKS2,PLK1	 
Doxo21 vs Cycling0	RYBP	 	transcription regulator	 	 	 	3.49E-02	CDC6,E2F1,LEF1	 
Doxo21 vs Doxo3	NKX2-3	 	transcription regulator	 	-1.890	 	3.50E-02	ANLN,CCNB2,CDKN3,CENPW,CEP55,HMMR,LYPD1	 
Palbo3 vs Cycling0	NKX2-3	 	transcription regulator	 	-1.414	 	3.50E-02	ANLN,CCNB2,CDKN3,CENPW,CEP55,HMMR,IL7R,LYPD1	 
Palbo3 vs Cycling0	WT1	-2.063	transcription regulator	 	-1.351	 	3.50E-02	BCL2,CDC45,CDKN2C,CHAF1B,CSF1R,ODC1,PTMA,SDC1,WT1	 
Palbo3 vs Cycling0	HOXD10	 	transcription regulator	Activated	2.000	 	3.52E-02	CCNA2,CCNB1,CDK1,E2F1	 
Doxo14 vs Cycling0	TAF1	 	transcription regulator	 	 	 	3.52E-02	CCNA2,CDK1	 
Doxo21 vs Doxo3	TFAP4	-1.080	transcription regulator	 	 	 	3.54E-02	CDK2,CKS2,LEF1	 
Doxo21 vs Doxo3	DAXX	 	transcription regulator	 	 	 	3.54E-02	BCL2,CENPA,H2AX	 
Doxo21 vs Doxo3	SNAI1	 	transcription regulator	 	-1.953	 	3.55E-02	CDC25B,CDK2,FST,LEF1,SDC1,TPX2	 
Palbo28 vs Palbo3	RSF1	 	transcription regulator	 	 	 	3.58E-02	BCL2	 
Palbo28 vs Palbo3	HOXD12	 	transcription regulator	 	 	 	3.58E-02	CCNB1	 
Doxo21 vs Cycling0	ETV5	 	transcription regulator	 	-0.391	 	3.59E-02	BCL2,EMP2,FOXM1,HOPX,MYB	 
Palbo3 vs Cycling0	ATF1	 	transcription regulator	 	 	 	3.60E-02	BCL2,FOSL1,PCNA	 
Palbo28 vs Cycling0	JUN	 	transcription regulator	Inhibited	-2.155	bias	3.60E-02	ARTN,BIRC5,BRCA1,CCNA2,CDC20,CDK1,CSF1R,E2F1,MYB,PTHLH,SDC1,SLC8A1,STMN1,TK1,TP73	 
Palbo14 vs Cycling0	DACH1	 	transcription regulator	 	 	 	3.62E-02	CCNE2,CDC25A,RAD51	 
Palbo3 vs Cycling0	HOXB4	 	transcription regulator	 	 	 	3.65E-02	E2F1,FOSL1	 
Doxo14 vs Cycling0	MEN1	 	transcription regulator	 	1.238	bias	3.68E-02	CCNB2,CDK1,CDKN2C,FABP5,PTN	 
Doxo21 vs Cycling0	OVOL2	 	transcription regulator	 	 	 	3.68E-02	CDKN2C,FOXM1,RAD51	 
Doxo21 vs Doxo3	CEBPD	 	transcription regulator	 	 	 	3.70E-02	BIRC5,BRCA1,BRCA2,CCNB1,CCNB2	 
Palbo14 vs Palbo3	IFI16	 	transcription regulator	 	 	 	3.70E-02	E2F2,IL7R	 
Doxo21 vs Doxo3	SP3	 	transcription regulator	 	 	 	3.72E-02	BIRC5,CDC25B,CDKN2C,DHFR,E2F1,PTTG1,RBL1	 
Palbo28 vs Palbo3	ARRB1	 	transcription regulator	 	 	 	3.74E-02	BCL2,F3	 
Palbo28 vs Palbo3	NFKB1	 	transcription regulator	 	0.418	bias	3.74E-02	BCL2,E2F1,FANCD2,IL7R,MYB,TK1	 
Palbo28 vs Cycling0	EP300	 	transcription regulator	 	 	 	3.75E-02	BCL2,BIRC5,BRCA1,CDC25A,CDK2,DHFR,E2F1,MCM3,MKI67,OAS3,RAD51,SDC1,TK1,UBE2C	 
Doxo3 vs Cycling0	RUNX1T1	 	transcription regulator	 	 	 	3.76E-02	CSF1R	 
Doxo3 vs Cycling0	RREB1	 	transcription regulator	 	 	 	3.76E-02	WNT7B	 
Doxo3 vs Cycling0	ASCL2	 	transcription regulator	 	 	 	3.76E-02	CCNB1	 
Doxo3 vs Cycling0	SHOX	 	transcription regulator	 	 	 	3.76E-02	CCNB1	 
Palbo14 vs Palbo3	NFKBIA	 	transcription regulator	 	0.108	 	3.80E-02	AURKB,BCL2,F3,IL7R,SDC1	 
Palbo14 vs Cycling0	HOXD10	 	transcription regulator	Activated	2.000	 	3.82E-02	CCNA2,CCNB1,CDK1,E2F1	 
Palbo28 vs Cycling0	CBX1	 	transcription regulator	 	 	 	3.83E-02	BIRC5,E2F1	 
Palbo14 vs Cycling0	HOXB4	 	transcription regulator	 	 	 	3.83E-02	E2F1,FOSL1	 
Palbo14 vs Cycling0	ATF1	 	transcription regulator	 	 	 	3.84E-02	BCL2,FOSL1,PCNA	 
Doxo3 vs Cycling0	HOXD10	 	transcription regulator	 	 	 	3.86E-02	CCNA2,CCNB1	 
Palbo14 vs Cycling0	BCL6	 	transcription regulator	 	0.492	 	3.86E-02	BCL2,CGAS,IL7R,KLHL23,MYB,ODC1,ORC1,SDC1,TUBA3C	 
Doxo3 vs Cycling0	HNF1B	 	transcription regulator	 	 	 	3.87E-02	CIT,DIAPH3,KIF20B	 
Palbo3 vs Cycling0	KLF4	 	transcription regulator	 	0.349	bias	3.89E-02	BUB1B,CCNA2,CCNB1,CENPE,CSF1R,E2F1,FOXM1,HMGB1,IRS1,ODC1,PCNA	 
Palbo28 vs Palbo3	ATF1	 	transcription regulator	 	 	 	3.90E-02	BCL2,FOSL1	 
Palbo28 vs Palbo3	ETV4	-1.076	transcription regulator	 	 	 	3.90E-02	ETV4,MYB	 
Palbo28 vs Palbo3	NFKB2	 	transcription regulator	 	 	 	3.91E-02	BCL2,EZH2,MYB,SFR1	 
Palbo28 vs Palbo3	SNAI1	 	transcription regulator	 	 	 	3.91E-02	F3,FOSL1,SDC1,SLC29A1	 
Palbo14 vs Palbo3	KMT2C	 	transcription regulator	 	 	 	3.91E-02	FOSL1	 
Doxo21 vs Doxo3	SIRT1	 	transcription regulator	 	1.938	bias	3.96E-02	AURKB,BCL2,BIRC5,CCNB2,CDKN2C,CORO1A,H2AZ1,HJURP,LEF1,PCNA,PTN,TP73	 
Palbo28 vs Palbo3	ERG	 	transcription regulator	 	1.342	bias	3.98E-02	CIT,CKS1B,EZH2,HMMR,PRR11,RRM2,SLC8A1	 
Palbo14 vs Cycling0	NKX2-3	 	transcription regulator	 	-1.414	 	3.98E-02	ANLN,CCNB2,CDKN3,CENPW,CEP55,HMMR,IL7R,LYPD1	 
Doxo21 vs Cycling0	WT1	-0.490	transcription regulator	 	-1.387	 	3.99E-02	BCL2,CDC45,CDKN2C,CHAF1B,CSF1R,IL17B,ODC1,PTMA	 
Palbo3 vs Cycling0	IFI16	 	transcription regulator	 	 	 	3.99E-02	CDC25A,E2F2,IL7R,PCNA	 
Doxo21 vs Doxo3	MBD1	 	transcription regulator	 	 	 	4.00E-02	BRCA1,TK1	 
Doxo14 vs Cycling0	ID2	 	transcription regulator	Activated	2.156	 	4.00E-02	AURKB,CCNB1,CDC25B,CDK1,CDKN2C,PLK1	 
Doxo14 vs Doxo3	NSD2	-0.654	transcription regulator	 	 	 	4.01E-02	E2F2,TOP2A	 
Doxo14 vs Doxo3	SRSF2	 	transcription regulator	 	 	 	4.01E-02	AURKB,RRM2	 
Doxo14 vs Cycling0	HLTF	 	transcription regulator	 	 	 	4.02E-02	CSF1R,HMGB1	 
Palbo3 vs Cycling0	CBX1	 	transcription regulator	 	 	 	4.03E-02	BIRC5,E2F1	 
Palbo3 vs Cycling0	CIC	 	transcription regulator	 	 	 	4.03E-02	ETV4,FOSL1	 
Palbo3 vs Cycling0	MEOX2	 	transcription regulator	 	 	 	4.04E-02	CDKN2D,F3,PCNA	 
Doxo21 vs Cycling0	TFE3	 	transcription regulator	 	 	 	4.04E-02	CDK1,IRS1,POLA2,PTMA	 
Doxo14 vs Cycling0	DLX1	 	transcription regulator	 	 	 	4.04E-02	ARTN,ASPM,WNT7B	 
Doxo14 vs Cycling0	NRIP1	 	transcription regulator	 	 	 	4.04E-02	CCNB2,CDK1,TK1	 
Doxo21 vs Cycling0	TFAP4	-1.885	transcription regulator	 	 	 	4.06E-02	CDK2,CKS2,LEF1	 
Doxo21 vs Cycling0	DAXX	 	transcription regulator	 	 	 	4.06E-02	BCL2,CENPA,H2AX	 
Doxo14 vs Doxo3	ZNF395	 	transcription regulator	 	 	 	4.06E-02	PEG10	 
Doxo14 vs Doxo3	DR1	 	transcription regulator	 	 	 	4.06E-02	DHFR	 
Doxo14 vs Doxo3	URI1	 	transcription regulator	 	 	 	4.06E-02	CCNB1	 
Doxo14 vs Doxo3	CEBPZ	 	transcription regulator	 	 	 	4.06E-02	TOP2A	 
Palbo14 vs Palbo3	TFAP2C	 	transcription regulator	 	 	 	4.06E-02	FST,TK1	 
Palbo28 vs Palbo3	RELA	 	transcription regulator	 	 	 	4.08E-02	BCL2,BIRC5,E2F1,F3,IL7R,MYB,PLK1,TP73	 
Doxo21 vs Doxo3	ZSCAN10	 	transcription regulator	 	 	 	4.10E-02	ALYREF	 
Doxo21 vs Doxo3	GTF2H1	 	transcription regulator	 	 	 	4.10E-02	DHFR	 
Doxo21 vs Doxo3	RALY	 	transcription regulator	 	 	 	4.10E-02	E2F1	 
Doxo21 vs Doxo3	MXD3	-1.867	transcription regulator	 	 	 	4.10E-02	ODC1	 
Palbo14 vs Cycling0	KMT2D	 	transcription regulator	 	-0.718	bias	4.10E-02	ARTN,CCDC138,CDCA7,CGAS,E2F1,FOSL1,FOXQ1,HOPX,PTTG1	 
Palbo14 vs Palbo3	FOXP3	 	transcription regulator	 	 	 	4.11E-02	BCL2,IL7R,SLCO4A1	 
Palbo14 vs Palbo3	BCL11B	 	transcription regulator	 	 	 	4.16E-02	BCL2,IL7R	 
Doxo3 vs Cycling0	MIB2	 	transcription regulator	 	 	 	4.17E-02	CCNB1	 
Palbo28 vs Cycling0	Ifi204 (includes others)	 	transcription regulator	 	 	 	4.21E-02	DHFR,PCNA	 
Doxo21 vs Cycling0	RBPJ	 	transcription regulator	 	-1.123	bias	4.21E-02	CDCA7,CORO1A,ECT2,EZH2,HMMR,LEF1,RAD51AP1,RFC4	 
Doxo21 vs Doxo3	IRF2	 	transcription regulator	 	 	 	4.23E-02	BCL2,CDK2,CENPN,FAM111A,SDC1	 
Palbo14 vs Cycling0	CBX1	 	transcription regulator	 	 	 	4.23E-02	BIRC5,E2F1	 
Palbo14 vs Cycling0	CIC	 	transcription regulator	 	 	 	4.23E-02	ETV4,FOSL1	 
Doxo3 vs Cycling0	ARID3A	 	transcription regulator	 	 	 	4.25E-02	CCNA2,ECT2	 
Doxo21 vs Doxo3	HDAC6	 	transcription regulator	 	 	 	4.26E-02	BCL2,BIRC5,RAD51	 
Doxo14 vs Cycling0	MYBL1	-0.951	transcription regulator	 	 	 	4.28E-02	NEK2,UBE2T	 
Doxo14 vs Cycling0	CDKN2B	 	transcription regulator	 	 	 	4.28E-02	DHFR,SHMT1	 
Palbo28 vs Palbo3	XPC	 	transcription regulator	 	 	 	4.28E-02	TP73	 
Palbo28 vs Palbo3	ANKRD1	 	transcription regulator	 	 	 	4.28E-02	BCL2	 
Palbo28 vs Palbo3	TFDP2	 	transcription regulator	 	 	 	4.28E-02	AURKB	 
Palbo28 vs Palbo3	URI1	 	transcription regulator	 	 	 	4.28E-02	CCNB1	 
Palbo14 vs Palbo3	PRRX2	 	transcription regulator	 	 	 	4.30E-02	BCL2	 
Palbo14 vs Palbo3	ARID4A	 	transcription regulator	 	 	 	4.30E-02	E2F1	 
Palbo14 vs Cycling0	MEOX2	 	transcription regulator	 	 	 	4.31E-02	CDKN2D,F3,PCNA	 
Doxo14 vs Cycling0	BRF2	 	transcription regulator	 	 	 	4.32E-02	H2AX	 
Doxo14 vs Cycling0	FEZF1	 	transcription regulator	 	 	 	4.32E-02	CDK2	 
Doxo14 vs Cycling0	FOXO6	 	transcription regulator	 	 	 	4.32E-02	KIF15	 
Doxo14 vs Cycling0	BARX1	 	transcription regulator	 	 	 	4.32E-02	CDC20	 
Doxo14 vs Cycling0	PHC1	 	transcription regulator	 	 	 	4.32E-02	GMNN	 
Doxo14 vs Cycling0	VEZF1	 	transcription regulator	 	 	 	4.32E-02	STMN1	 
Palbo28 vs Cycling0	FOS	 	transcription regulator	 	-0.555	bias	4.32E-02	BCL2,BRCA1,BRCA2,CASZ1,CCNA2,CELF2,HMMR,LY6K,MYO5B,NRG1,NSD2,ODC1,PTTG1,SDC1,STMN1,WNT7B	 
Palbo14 vs Cycling0	IFI16	 	transcription regulator	 	 	 	4.33E-02	CDC25A,E2F2,IL7R,PCNA	 
Doxo21 vs Cycling0	ZSCAN10	 	transcription regulator	 	 	 	4.33E-02	ALYREF	 
Doxo21 vs Cycling0	GTF2H1	 	transcription regulator	 	 	 	4.33E-02	DHFR	 
Doxo21 vs Cycling0	RALY	 	transcription regulator	 	 	 	4.33E-02	E2F1	 
Doxo21 vs Cycling0	MXD3	-2.626	transcription regulator	 	 	 	4.33E-02	ODC1	 
Doxo14 vs Doxo3	ESRRB	 	transcription regulator	 	 	 	4.33E-02	CCNA2,MYBL2	 
Doxo14 vs Doxo3	FUS	 	transcription regulator	 	 	 	4.34E-02	GINS4,RFC3,SKA3	 
Doxo21 vs Doxo3	FOS	 	transcription regulator	 	-0.128	bias	4.38E-02	BCL2,BRCA1,BRCA2,CCNA2,CELF2,HMMR,LY6K,MCM5,NSD2,ODC1,PTTG1,RIPK4,SDC1,STMN1	 
Doxo21 vs Doxo3	TCF7	 	transcription regulator	 	1.938	 	4.38E-02	BCL2,BRCA1,CDK1,DEPDC1B,EZH2,KIF11,LEF1,MBOAT1,SDC1,TNFRSF13C	 
Doxo21 vs Cycling0	MBD1	 	transcription regulator	 	 	 	4.42E-02	BRCA1,TK1	 
Palbo28 vs Cycling0	KDM3A	 	transcription regulator	 	 	 	4.42E-02	LEF1,MCAM,PCNA	 
Palbo28 vs Cycling0	ESRRB	 	transcription regulator	 	 	 	4.42E-02	BCL2,CCNA2,MYBL2	 
Palbo3 vs Cycling0	Ifi204 (includes others)	 	transcription regulator	 	 	 	4.43E-02	DHFR,PCNA	 
Palbo3 vs Cycling0	ZNF521	 	transcription regulator	 	 	 	4.43E-02	HMMR,TNFRSF11A	 
Doxo14 vs Cycling0	HNF1B	 	transcription regulator	 	-1.342	bias	4.44E-02	CDK1,CIT,DIAPH3,KIF20B,S100A2	 
Palbo28 vs Palbo3	RBPJ	 	transcription regulator	 	1.000	 	4.46E-02	EZH2,HMMR,IL7R,RAD51AP1,SDC1	 
Doxo14 vs Cycling0	SMARCA4	 	transcription regulator	 	1.205	bias	4.46E-02	BIRC5,CCNA2,CDK2,DHFR,E2F1,NECTIN1,PTHLH,PTTG1,RBL1,RRM2,S100A2,TUBA3C,TYMS	 
Doxo21 vs Cycling0	NKX2-3	 	transcription regulator	 	-1.890	 	4.48E-02	ANLN,CCNB2,CDKN3,CENPW,CEP55,HMMR,LYPD1	 
Doxo14 vs Doxo3	RYBP	 	transcription regulator	 	 	 	4.49E-02	CDC6,E2F1	 
Doxo14 vs Doxo3	KLF1	 	transcription regulator	 	 	 	4.49E-02	CDKN2C,E2F2	 
Doxo21 vs Cycling0	CEBPD	 	transcription regulator	 	 	 	4.50E-02	BIRC5,BRCA1,CCNB1,CCNB2,CSF1R	 
Doxo14 vs Cycling0	ATXN1	 	transcription regulator	 	 	 	4.54E-02	HMGB1,HMGB2	 
Palbo14 vs Cycling0	KLF4	 	transcription regulator	 	0.292	bias	4.54E-02	BUB1B,CCNA2,CCNB1,CENPE,CSF1R,E2F1,FOXM1,HMGB1,ODC1,PCNA,TFAP4	 
Doxo3 vs Cycling0	ZMIZ2	 	transcription regulator	 	 	 	4.57E-02	BIRC5	 
Palbo14 vs Palbo3	PAX3	 	transcription regulator	 	 	 	4.60E-02	F3,IL7R,MCAM	 
Doxo3 vs Cycling0	NKX2-1	 	transcription regulator	 	 	 	4.62E-02	HMGB2,SCARA3,WNT7B	 
Palbo14 vs Palbo3	STAT5A	 	transcription regulator	 	 	 	4.65E-02	BCL2,FOXQ1,IL7R,TNFRSF11A	 
Palbo14 vs Cycling0	Ifi204 (includes others)	 	transcription regulator	 	 	 	4.65E-02	DHFR,PCNA	 
Palbo14 vs Cycling0	ZNF521	 	transcription regulator	 	 	 	4.65E-02	HMMR,TNFRSF11A	 
Palbo28 vs Cycling0	RYBP	 	transcription regulator	 	 	 	4.65E-02	CDC6,E2F1,LEF1	 
