© 2000-2025 QIAGEN. All rights reserved.

Analysis	Upstream Regulator	Expr Log Ratio	Molecule Type	Predicted Activation State	Activation z-score	Flags	p-value of overlap	Target Molecules in Dataset	Mechanistic Network
Palbo14 vs Cycling0	HSF1	 	transcription regulator	 	 	 	3.31E-02	ABI3BP,CD36,CSF3,IL1B,LIF,VCAM1	 
Doxo14 vs Doxo3	CERS5	 	transcription regulator	 	 	 	3.31E-02	IL1B	 
Palbo14 vs Cycling0	TFEB	 	transcription regulator	 	 	 	3.31E-02	CALCRL,CXCL1,CXCL8,IL1B,LIF,PSAP,PTX3,SPRY4	 
Doxo14 vs Doxo3	HOXA5	 	transcription regulator	 	 	 	3.31E-02	CXCL8,LIF	 
Doxo14 vs Doxo3	TEAD2	 	transcription regulator	 	 	 	3.31E-02	SULF1,TNNT2	 
Doxo21 vs Doxo3	EBF1	 	transcription regulator	 	 	 	3.31E-02	CD28,CSF2,IL36B,TLR4	 
Palbo14 vs Palbo3	GLI2	 	transcription regulator	 	 	 	3.32E-02	CSF3,IL1B,PI3	 
Palbo28 vs Palbo3	TAF9	 	transcription regulator	 	 	 	3.33E-02	CXCL8	 
Palbo28 vs Cycling0	NFIX	 	transcription regulator	 	 	 	3.34E-02	CXCL8,SERPINA3	 
Doxo21 vs Doxo3	C1QBP	 	transcription regulator	 	 	 	3.34E-02	CXCL8,IL1B	 
Doxo21 vs Doxo3	TFAP2B	 	transcription regulator	 	 	 	3.34E-02	CSF2,CXCL8	 
Palbo3 vs Cycling0	NFKBIA	 	transcription regulator	 	0.655	 	3.34E-02	BMP2,CP,CSF2,CSF3,IL1B,MMP1,SERPINB2	 
Palbo3 vs Cycling0	ISL1	 	transcription regulator	 	 	 	3.35E-02	ABCC8,CSF2,IL1B	 
Doxo3 vs Cycling0	FOXL2	 	transcription regulator	 	 	 	3.36E-02	BMP2,LIF,TNFAIP3	 
Doxo3 vs Cycling0	FEV	 	transcription regulator	 	 	 	3.36E-02	ENKUR,SEMA3E,VCAM1	 
Palbo3 vs Cycling0	STAT5B	 	transcription regulator	 	0.896	 	3.36E-02	ACSL6,ESR1,PCSK5,PDZK1IP1,PDZRN3,VNN1	 
Doxo21 vs Cycling0	MEN1	 	transcription regulator	 	-1.334	bias	3.37E-02	GABRB3,HOXC8,IGFBP2,IL1B,VCAM1	 
Palbo14 vs Cycling0	GRHL2	 	transcription regulator	 	 	 	3.37E-02	BMP2,MMP1	 
Palbo14 vs Cycling0	PLAGL1	 	transcription regulator	 	 	 	3.37E-02	CSF2,TNNT2	 
Palbo14 vs Cycling0	UXT	 	transcription regulator	 	 	 	3.37E-02	CXCL8,TNFAIP3	 
Palbo14 vs Palbo3	HDAC6	 	transcription regulator	 	 	 	3.37E-02	ESR1,VCAM1	 
Palbo14 vs Palbo3	RAD21	 	transcription regulator	 	 	 	3.37E-02	HLA-DRB1,IL1B	 
Doxo14 vs Cycling0	EBF1	 	transcription regulator	 	 	 	3.37E-02	CD28,CSF2,ESR1,IL36B,TLR4	 
Doxo21 vs Cycling0	MEIS2	 	transcription regulator	 	 	 	3.37E-02	ALDH1A2,BMP2	 
Doxo21 vs Cycling0	ERF	 	transcription regulator	 	 	 	3.37E-02	CSF2,CXCL8	 
Doxo21 vs Cycling0	RBM39	 	transcription regulator	 	 	 	3.37E-02	ALDH1A1,ALDH1A3	 
Doxo14 vs Doxo3	IRF3	 	transcription regulator	 	0.520	bias	3.38E-02	CXCL1,CXCL8,IL1A,IL1B	 
Doxo14 vs Cycling0	NFIX	 	transcription regulator	 	 	 	3.38E-02	CXCL8,SERPINA3	 
Palbo28 vs Palbo3	HOXC6	 	transcription regulator	 	 	 	3.41E-02	VCAM1,ZBTB7C	 
Palbo14 vs Cycling0	KLF11	 	transcription regulator	 	1.000	 	3.41E-02	ACSL5,IL13RA2,IL1B,MMP1	 
Doxo3 vs Cycling0	TBX3	 	transcription regulator	 	0.447	bias	3.41E-02	ABCC8,CD36,DAAM2,HCN4,IL4I1	 
Doxo3 vs Cycling0	PAX2	 	transcription regulator	 	 	 	3.42E-02	ALDH1A2,ALDH1A3	 
Palbo28 vs Cycling0	NRIP1	 	transcription regulator	 	 	 	3.42E-02	CD36,IL1B,PTX3	 
Doxo14 vs Doxo3	HOXA13	 	transcription regulator	 	 	 	3.43E-02	CXCL8,KRT34	 
Doxo14 vs Doxo3	DAXX	 	transcription regulator	 	 	 	3.43E-02	IL1B,MMP1	 
Palbo3 vs Cycling0	ZFP36	 	transcription regulator	 	 	 	3.43E-02	CSF2,IL1B,MMP1	 
Palbo14 vs Cycling0	ZNF750	 	transcription regulator	 	 	 	3.43E-02	CXCL8,LAMC2,OAS2	 
Palbo28 vs Palbo3	TCF7L2	 	transcription regulator	 	1.942	bias	3.44E-02	ADAMTS4,CSF3,IGFBP2,LAMC2,MMP1,RAB33A,ST18	 
Doxo14 vs Doxo3	SUPT16H	 	transcription regulator	 	 	 	3.45E-02	H2AC6,MLIP,NEFL	 
Palbo28 vs Cycling0	EP300	 	transcription regulator	 	0.728	bias	3.45E-02	CCR7,CD36,CSF3,CXCL8,DHRS3,LAMC2,MMP1,NEBL,STAT4,TNFAIP3	 
Doxo21 vs Doxo3	TAF9	 	transcription regulator	 	 	 	3.45E-02	CXCL8	 
Palbo14 vs Cycling0	FEZF1	 	transcription regulator	 	 	 	3.46E-02	MMP1	 
Palbo14 vs Cycling0	ASCC1	 	transcription regulator	 	 	 	3.46E-02	CXCL8	 
Palbo14 vs Cycling0	HOXC5	 	transcription regulator	 	 	 	3.46E-02	CXCL8	 
Palbo14 vs Cycling0	HMG20B	 	transcription regulator	 	 	 	3.46E-02	SCN1A	 
Palbo14 vs Cycling0	ALX4	 	transcription regulator	 	 	 	3.46E-02	CXCL8	 
Palbo14 vs Cycling0	BATF3	 	transcription regulator	 	 	 	3.46E-02	MMP1	 
Doxo14 vs Doxo3	TCF3	 	transcription regulator	 	1.000	 	3.48E-02	ABCC8,ADA,IL1B,PSAP,SLAMF7,TNFRSF8	 
Palbo14 vs Palbo3	NKX3-1	 	transcription regulator	 	 	 	3.48E-02	PCAT19,VAV3	 
Palbo14 vs Palbo3	ELF4	 	transcription regulator	 	 	 	3.48E-02	CXCL8,IL1B	 
Doxo14 vs Cycling0	NRIP1	 	transcription regulator	 	 	 	3.49E-02	CD36,IL1B,PTX3	 
Doxo21 vs Doxo3	HNF1B	 	transcription regulator	 	 	 	3.49E-02	AKR1C4,CXCL1,PDZK1IP1,SULF1	 
Doxo21 vs Doxo3	ELF3	 	transcription regulator	 	 	 	3.50E-02	CSF2,EHF	 
Palbo28 vs Cycling0	SNAI1	 	transcription regulator	 	-1.491	 	3.50E-02	CXCL8,LIF,PTX3,SLC28A3,THBD	 
Doxo21 vs Doxo3	ATF2	 	transcription regulator	 	 	 	3.50E-02	CXCL8,MMP1,VCAM1	 
Palbo14 vs Palbo3	KLF11	 	transcription regulator	 	 	 	3.51E-02	IL13RA2,IL1B,MMP1	 
Doxo3 vs Cycling0	SREBF1	 	transcription regulator	Activated	2.236	bias	3.51E-02	C5AR1,CD36,IL1A,IL1B,SERPINA1,SERPINA3	 
Palbo3 vs Cycling0	MAZ	 	transcription regulator	 	 	 	3.52E-02	CSF2,MMP1	 
Palbo14 vs Palbo3	CENPJ	 	transcription regulator	 	 	 	3.54E-02	IL1B	 
Palbo14 vs Palbo3	NKRF	 	transcription regulator	 	 	 	3.54E-02	CXCL8	 
Doxo14 vs Doxo3	TEAD3	 	transcription regulator	 	 	 	3.55E-02	SULF1,TNNT2	 
Palbo28 vs Palbo3	CYLD	 	transcription regulator	 	 	 	3.55E-02	CXCL8,IL1B	 
Palbo28 vs Cycling0	BARX2	 	transcription regulator	 	 	 	3.56E-02	ESR1,MMP1	 
Palbo28 vs Cycling0	SREBF1	 	transcription regulator	Activated	2.449	bias	3.56E-02	ACSL5,C5AR1,CD36,IL1A,IL1B,SERPINA1,SERPINA3	 
Palbo3 vs Cycling0	ZIC2	 	transcription regulator	 	 	 	3.59E-02	ALDH1A1,PDZK1IP1,PI3	 
Palbo28 vs Palbo3	MYF6	 	transcription regulator	 	 	 	3.59E-02	IL1A,LIF,TNFRSF8	 
Doxo14 vs Cycling0	SNAI1	 	transcription regulator	 	-1.491	 	3.59E-02	CXCL8,LIF,PTX3,SLC28A3,THBD	 
Doxo21 vs Cycling0	PML	 	transcription regulator	 	0.966	 	3.60E-02	CXCL1,IL1A,IL1B,OAS2,TNFAIP3	 
Palbo14 vs Palbo3	KLF4	 	transcription regulator	 	0.132	bias	3.60E-02	ALDH1A1,CXCL8,SERPINB2,THBD,VCAM1	 
Doxo3 vs Cycling0	EBF3	 	transcription regulator	 	 	 	3.60E-02	CSF2,IL36B	 
Doxo21 vs Cycling0	NFIX	 	transcription regulator	 	 	 	3.61E-02	CXCL8,SERPINA3	 
Doxo14 vs Cycling0	BARX2	 	transcription regulator	 	 	 	3.61E-02	ESR1,MMP1	 
Doxo3 vs Cycling0	IKZF1	 	transcription regulator	 	-1.980	bias	3.61E-02	CSF2,CSF3,IKZF3,IL1A,SLAMF7,TLR4	 
Doxo21 vs Cycling0	SMAD3	 	transcription regulator	 	-0.726	bias	3.64E-02	BMP2,CSF2,ESR1,IL1B,MMP1,NOX4,PCSK5,PTX3	 
Palbo3 vs Cycling0	PPRC1	 	transcription regulator	 	 	 	3.66E-02	IL13RA2,SPX	 
Doxo14 vs Doxo3	TSC22D3	 	transcription regulator	 	 	 	3.67E-02	CXCL8,IL1B	 
Palbo28 vs Cycling0	IKZF1	 	transcription regulator	Inhibited	-2.213	bias	3.67E-02	CSF2,CSF3,IKZF3,IL1A,SLAMF7,TLR4,TNNT2	 
Palbo28 vs Cycling0	SMARCA2	 	transcription regulator	 	 	 	3.68E-02	CD36,CP,LAMC2	 
Doxo14 vs Cycling0	SREBF1	 	transcription regulator	Activated	2.449	bias	3.68E-02	ACSL5,C5AR1,CD36,IL1A,IL1B,SERPINA1,SERPINA3	 
Palbo28 vs Cycling0	MED1	 	transcription regulator	 	 	 	3.70E-02	CCR7,IL1B,LIF,MMP1,PRR5L,SERPINB2	 
Palbo14 vs Palbo3	RUNX2	 	transcription regulator	 	 	 	3.70E-02	BMP2,CXCL8,FLRT2	 
Palbo28 vs Palbo3	MAZ	 	transcription regulator	 	 	 	3.70E-02	CSF2,MMP1	 
Doxo14 vs Cycling0	STAT5B	 	transcription regulator	 	0.113	bias	3.71E-02	ACSL6,CORIN,ESR1,NOX4,PCSK5,PDZK1IP1,PDZRN3,VNN1	 
Doxo14 vs Cycling0	SMARCA2	 	transcription regulator	 	 	 	3.75E-02	CD36,CP,LAMC2	 
Palbo14 vs Cycling0	ZIC3	 	transcription regulator	 	 	 	3.76E-02	CSF2,IL36B	 
Palbo14 vs Cycling0	JUND	 	transcription regulator	 	 	 	3.76E-02	C5AR1,MMP1,NOX4	 
Palbo28 vs Palbo3	NCOR2	 	transcription regulator	 	 	 	3.76E-02	CXCL8,IL1A,IL1B	 
Doxo3 vs Cycling0	FOXF1	 	transcription regulator	 	 	 	3.78E-02	FLT1,VCAM1	 
Palbo28 vs Cycling0	PHB2	 	transcription regulator	 	 	 	3.79E-02	BMP2,IL1B	 
Palbo28 vs Cycling0	ZIC1	 	transcription regulator	 	 	 	3.79E-02	CSF2,IL36B	 
Palbo28 vs Cycling0	KLF9	 	transcription regulator	 	 	 	3.79E-02	BMP2,ESR1	 
Doxo14 vs Cycling0	IKZF1	 	transcription regulator	Inhibited	-2.213	bias	3.80E-02	CSF2,CSF3,IKZF3,IL1A,SLAMF7,TLR4,TNNT2	 
Doxo21 vs Doxo3	HNF1A	 	transcription regulator	 	 	 	3.80E-02	AKR1C4,CYP2C18,GCKR,GCNT3,MELTF,SERPINA1,SLC3A1,UGT1A1	 
Doxo14 vs Doxo3	CEBPD	 	transcription regulator	 	 	 	3.80E-02	CXCL1,CXCL8,IL1B	 
Doxo21 vs Doxo3	CYLD	 	transcription regulator	 	 	 	3.81E-02	CXCL8,IL1B	 
Doxo14 vs Cycling0	MED1	 	transcription regulator	 	 	 	3.81E-02	CCR7,IL1B,LIF,MMP1,PRR5L,SERPINB2	 
Doxo21 vs Cycling0	NRIP1	 	transcription regulator	 	 	 	3.81E-02	CD36,IL1B,PTX3	 
Doxo3 vs Cycling0	EPAS1	 	transcription regulator	Activated	2.371	bias	3.81E-02	FLT1,H2AC6,NEFL,TNFAIP3,TNFRSF8,VCAM1	 
Doxo3 vs Cycling0	SMARCB1	 	transcription regulator	Activated	2.000	bias	3.82E-02	BMP2,HOXC8,IGFBP2,IL1A,MMP1	 
Doxo21 vs Cycling0	EBF1	 	transcription regulator	 	 	 	3.83E-02	CD28,CSF2,ESR1,IL36B,TLR4	 
Palbo28 vs Cycling0	NFATC1	 	transcription regulator	 	 	 	3.84E-02	CSF2,IL1B,NOX4,VCAM1	 
Doxo14 vs Cycling0	PHB2	 	transcription regulator	 	 	 	3.84E-02	BMP2,IL1B	 
Doxo14 vs Cycling0	ZIC1	 	transcription regulator	 	 	 	3.84E-02	CSF2,IL36B	 
Doxo14 vs Cycling0	KLF9	 	transcription regulator	 	 	 	3.84E-02	BMP2,ESR1	 
Doxo14 vs Doxo3	TBX18	 	transcription regulator	 	 	 	3.85E-02	HCN4	 
Doxo14 vs Doxo3	CENPJ	 	transcription regulator	 	 	 	3.85E-02	IL1B	 
Doxo14 vs Doxo3	NKRF	 	transcription regulator	 	 	 	3.85E-02	CXCL8	 
Doxo21 vs Cycling0	BARX2	 	transcription regulator	 	 	 	3.85E-02	ESR1,MMP1	 
Palbo28 vs Palbo3	ZIC2	 	transcription regulator	 	 	 	3.85E-02	ALDH1A1,PDZK1IP1,PI3	 
Doxo21 vs Doxo3	KLF4	 	transcription regulator	 	0.132	bias	3.85E-02	ALDH1A1,CXCL8,FLT1,SERPINB2,THBD,VCAM1	 
Palbo28 vs Palbo3	CIITA	 	transcription regulator	 	 	 	3.85E-02	HLA-DPA1,HLA-DRB1	 
Palbo3 vs Cycling0	CERS5	 	transcription regulator	 	 	 	3.87E-02	IL1B	 
Palbo3 vs Cycling0	ASH2L	 	transcription regulator	 	 	 	3.87E-02	ESR1	 
Doxo14 vs Doxo3	IRF2BP2	 	transcription regulator	 	 	 	3.87E-02	C5AR1,SLAMF7,STAT4	 
Doxo14 vs Doxo3	ZEB1	 	transcription regulator	 	 	 	3.87E-02	IL1B,LAMC2,MMP1	 
Doxo14 vs Doxo3	DDIT3	 	transcription regulator	 	 	 	3.87E-02	CXCL8,IL1B,IRAK2	 
Palbo28 vs Cycling0	EPAS1	 	transcription regulator	 	1.766	bias	3.90E-02	CD300C,FLT1,H2AC6,NEFL,TNFAIP3,TNFRSF8,VCAM1	 
Doxo21 vs Cycling0	MTDH	 	transcription regulator	 	 	 	3.91E-02	ACSL5,CD36,CXCL8,IGFBP2,NOX4	 
Doxo14 vs Doxo3	RAD21	 	transcription regulator	 	 	 	3.92E-02	HLA-DRB1,IL1B	 
Doxo14 vs Cycling0	NFATC1	 	transcription regulator	 	 	 	3.92E-02	CSF2,IL1B,NOX4,VCAM1	 
Doxo14 vs Doxo3	MRTFA	 	transcription regulator	 	 	 	3.93E-02	COL9A2,FLRT2,SERPINB10,SERPINB2	 
Palbo28 vs Cycling0	TP53	 	transcription regulator	 	1.138	 	3.94E-02	ACSL6,ADA,ALDH1A1,ALDH1A2,ALDH1A3,ANXA3,ARVCF,CALCRL,CCR7,CD36,CP,CSF2,CXCL1,CXCL8,ESR1,FAT2,FLRT2,FLT1,GLRX,IL1A,IL1B,IRAK2,KCNB1,LAMC2,LIF,MMP1,NOX4,PAPPA,PSAP,RNF144B,SERPINB2,SULF1,TG,THBD,TMEM151A	 
Palbo14 vs Palbo3	IRF6	 	transcription regulator	 	 	 	3.94E-02	CXCL8,IL1B	 
Doxo21 vs Doxo3	MYF6	 	transcription regulator	 	 	 	3.95E-02	IL1A,LIF,TNFRSF8	 
Palbo14 vs Cycling0	PAX2	 	transcription regulator	 	 	 	3.95E-02	ALDH1A2,ALDH1A3	 
Palbo14 vs Cycling0	NFIL3	 	transcription regulator	 	 	 	3.95E-02	CD36,CXCL8	 
Doxo3 vs Cycling0	CEBPA	 	transcription regulator	 	-0.239	bias	3.96E-02	CSF3,FLT1,GLRX,IKZF3,KLRC1,OAS2,PTX3,SEMA3E	 
Doxo21 vs Doxo3	MAZ	 	transcription regulator	 	 	 	3.97E-02	CSF2,MMP1	 
Palbo28 vs Palbo3	CERS5	 	transcription regulator	 	 	 	3.98E-02	IL1B	 
Palbo14 vs Cycling0	IRF9	 	transcription regulator	 	 	 	3.99E-02	CXCL8,IL1A,OAS2	 
Palbo14 vs Cycling0	TP73	 	transcription regulator	 	1.587	bias	3.99E-02	CCR7,CXCL1,DHRS3,FLT1,IL1B,JCAD,RNF144B,SERPINA1,SERPINA3	 
Palbo28 vs Palbo3	MED13	 	transcription regulator	 	 	 	4.01E-02	CD36,LIF	 
Doxo14 vs Cycling0	EPAS1	 	transcription regulator	 	1.766	bias	4.03E-02	CD300C,FLT1,H2AC6,NEFL,TNFAIP3,TNFRSF8,VCAM1	 
Palbo28 vs Cycling0	HDAC3	 	transcription regulator	 	 	 	4.03E-02	BMP2,CD36,CXCL8,IL1B	 
Palbo14 vs Palbo3	ARX	 	transcription regulator	 	 	 	4.04E-02	CXCL8	 
Palbo14 vs Palbo3	LITAF	 	transcription regulator	 	 	 	4.04E-02	IL1A	 
Palbo14 vs Palbo3	SOX18	 	transcription regulator	 	 	 	4.04E-02	VCAM1	 
Palbo14 vs Palbo3	FEM1A	 	transcription regulator	 	 	 	4.04E-02	IL1B	 
Palbo14 vs Palbo3	SMARCD1	 	transcription regulator	 	 	 	4.04E-02	MMP1	 
Palbo14 vs Palbo3	SF1	 	transcription regulator	 	 	 	4.04E-02	VCAM1	 
Palbo28 vs Cycling0	FEZF1	 	transcription regulator	 	 	 	4.05E-02	MMP1	 
Palbo28 vs Cycling0	ASCC1	 	transcription regulator	 	 	 	4.05E-02	CXCL8	 
Palbo28 vs Cycling0	HOXC5	 	transcription regulator	 	 	 	4.05E-02	CXCL8	 
Palbo28 vs Cycling0	HMG20B	 	transcription regulator	 	 	 	4.05E-02	SCN1A	 
Palbo28 vs Cycling0	ALX4	 	transcription regulator	 	 	 	4.05E-02	CXCL8	 
Palbo28 vs Cycling0	BATF3	 	transcription regulator	 	 	 	4.05E-02	MMP1	 
Doxo14 vs Doxo3	ELF4	 	transcription regulator	 	 	 	4.05E-02	CXCL8,IL1B	 
Doxo21 vs Doxo3	HOXA10	 	transcription regulator	 	 	 	4.08E-02	ALDH1A1,FLT1,PTGER3,THBD	 
Doxo14 vs Cycling0	FEZF1	 	transcription regulator	 	 	 	4.08E-02	MMP1	 
Doxo14 vs Cycling0	ASCC1	 	transcription regulator	 	 	 	4.08E-02	CXCL8	 
Doxo14 vs Cycling0	HOXC5	 	transcription regulator	 	 	 	4.08E-02	CXCL8	 
Doxo14 vs Cycling0	HMG20B	 	transcription regulator	 	 	 	4.08E-02	SCN1A	 
Doxo14 vs Cycling0	ALX4	 	transcription regulator	 	 	 	4.08E-02	CXCL8	 
Doxo14 vs Cycling0	BATF3	 	transcription regulator	 	 	 	4.08E-02	MMP1	 
Doxo21 vs Cycling0	SNAI1	 	transcription regulator	 	-1.491	 	4.08E-02	CXCL8,LIF,PTX3,SLC28A3,THBD	 
Doxo3 vs Cycling0	USF1	 	transcription regulator	 	 	 	4.08E-02	CEACAM1,SHBG,TNFAIP3	 
Doxo14 vs Doxo3	ID1	 	transcription regulator	 	 	 	4.09E-02	ABI3BP,STAT4,STRA6	 
Doxo14 vs Doxo3	GLI2	 	transcription regulator	 	 	 	4.09E-02	CSF3,IL1B,PI3	 
Doxo21 vs Cycling0	SMARCA2	 	transcription regulator	 	 	 	4.09E-02	CD36,CP,LAMC2	 
Doxo21 vs Cycling0	PHB2	 	transcription regulator	 	 	 	4.09E-02	BMP2,IL1B	 
Doxo21 vs Cycling0	ZIC1	 	transcription regulator	 	 	 	4.09E-02	CSF2,IL36B	 
Doxo21 vs Cycling0	KLF9	 	transcription regulator	 	 	 	4.09E-02	BMP2,ESR1	 
Palbo14 vs Cycling0	FOXL2	 	transcription regulator	 	 	 	4.10E-02	BMP2,LIF,TNFAIP3	 
Palbo14 vs Cycling0	FEV	 	transcription regulator	 	 	 	4.10E-02	ENKUR,SEMA3E,VCAM1	 
Palbo28 vs Palbo3	QKI	 	transcription regulator	 	 	 	4.11E-02	CD36,TNNT2,VCAM1	 
Doxo14 vs Cycling0	HDAC3	 	transcription regulator	 	 	 	4.12E-02	BMP2,CD36,CXCL8,IL1B	 
Doxo21 vs Doxo3	CIITA	 	transcription regulator	 	 	 	4.13E-02	HLA-DPA1,HLA-DRB1	 
Doxo21 vs Doxo3	CERS5	 	transcription regulator	 	 	 	4.13E-02	IL1B	 
Doxo21 vs Doxo3	NCOR2	 	transcription regulator	 	 	 	4.13E-02	CXCL8,IL1A,IL1B	 
Palbo3 vs Cycling0	TP63	 	transcription regulator	 	0.795	 	4.14E-02	COL9A2,GCNT3,IL1B,NEBL,PI3,SERPINB2,TG,UGT1A1,VNN1	 
Doxo3 vs Cycling0	HHEX	 	transcription regulator	 	 	 	4.15E-02	CSF2,FLT1	 
Palbo14 vs Cycling0	EBF3	 	transcription regulator	 	 	 	4.16E-02	CSF2,IL36B	 
Palbo14 vs Cycling0	PSMD10	 	transcription regulator	 	 	 	4.16E-02	CXCL1,CXCL8	 
Palbo14 vs Cycling0	PHB1	 	transcription regulator	 	 	 	4.16E-02	CXCL8,IL1B	 
Doxo14 vs Doxo3	IRF2	 	transcription regulator	 	 	 	4.17E-02	CFB,IL1B,SLCO2B1	 
Doxo14 vs Doxo3	MAFB	 	transcription regulator	 	 	 	4.17E-02	ADA,CD28,SERPINB2	 
Doxo3 vs Cycling0	NOTCH1	 	transcription regulator	 	-0.034	 	4.18E-02	ALDH1A1,BMP2,FLT1,IGFBP2,IL1A,MMP1	 
Palbo28 vs Cycling0	HOXA10	 	transcription regulator	 	0.000	bias	4.19E-02	ALDH1A1,ALDH1A2,FLT1,PTGER3,THBD	 
Palbo28 vs Cycling0	SMAD4	 	transcription regulator	 	-0.867	 	4.20E-02	BMP2,CSF3,FLT1,IL1A,IL1B,MMP1,MST1R,PRR5L,PTX3	 
Doxo21 vs Cycling0	FEZF1	 	transcription regulator	 	 	 	4.22E-02	MMP1	 
Doxo21 vs Cycling0	ASCC1	 	transcription regulator	 	 	 	4.22E-02	CXCL8	 
Doxo21 vs Cycling0	HOXC5	 	transcription regulator	 	 	 	4.22E-02	CXCL8	 
Doxo21 vs Cycling0	HMG20B	 	transcription regulator	 	 	 	4.22E-02	SCN1A	 
Doxo21 vs Cycling0	ALX4	 	transcription regulator	 	 	 	4.22E-02	CXCL8	 
Doxo21 vs Cycling0	BATF3	 	transcription regulator	 	 	 	4.22E-02	MMP1	 
Doxo21 vs Doxo3	ZIC2	 	transcription regulator	 	 	 	4.23E-02	ALDH1A1,PDZK1IP1,PI3	 
Palbo14 vs Palbo3	ATF3	 	transcription regulator	 	 	 	4.24E-02	CXCL1,IL1B,MMP1	 
Palbo14 vs Cycling0	NFATC2	 	transcription regulator	 	0.415	bias	4.26E-02	CCR7,CSF2,IL1A,IL1B,NOX4	 
Palbo3 vs Cycling0	ELF5	 	transcription regulator	 	 	 	4.26E-02	CSF2,ESR1	 
Palbo28 vs Cycling0	CRX	 	transcription regulator	 	 	 	4.26E-02	RP1,SAG	 
Palbo28 vs Cycling0	CTBP2	 	transcription regulator	 	 	 	4.26E-02	NEFL,SPRY4	 
Palbo3 vs Cycling0	NFAT5	 	transcription regulator	 	-0.327	 	4.28E-02	ANXA3,BMP2,CCR7,CSF2,CSF3,FLT1,IL1B	 
Doxo21 vs Doxo3	HNF4G	 	transcription regulator	 	 	 	4.29E-02	AKR1C4,SHBG	 
Doxo21 vs Doxo3	HSF1	 	transcription regulator	 	 	 	4.30E-02	ABI3BP,CSF3,IL1B,LIF,VCAM1	 
Palbo14 vs Palbo3	SIAH2	 	transcription regulator	 	 	 	4.30E-02	CD36,IL1B	 
Palbo14 vs Cycling0	TAF9	 	transcription regulator	 	 	 	4.30E-02	CXCL8	 
Doxo14 vs Cycling0	HOXA10	 	transcription regulator	 	0.000	bias	4.30E-02	ALDH1A1,ALDH1A2,FLT1,PTGER3,THBD	 
Doxo14 vs Cycling0	TP53	 	transcription regulator	 	1.138	 	4.30E-02	ACSL6,ADA,ALDH1A1,ALDH1A2,ALDH1A3,ANXA3,ARVCF,CALCRL,CCR7,CD36,CP,CSF2,CXCL1,CXCL8,ESR1,FAT2,FLRT2,FLT1,GLRX,IL1A,IL1B,IRAK2,KCNB1,LAMC2,LIF,MMP1,NOX4,PAPPA,PSAP,RNF144B,SERPINB2,SULF1,TG,THBD,TMEM151A	 
Doxo14 vs Doxo3	NEUROD1	 	transcription regulator	 	 	 	4.31E-02	ABCC8,ST18	 
Palbo28 vs Cycling0	NOTCH1	 	transcription regulator	 	-0.504	 	4.32E-02	ALDH1A1,BMP2,CXCL1,CXCL8,FLT1,IL1A,MMP1	 
Doxo21 vs Cycling0	SREBF1	 	transcription regulator	Activated	2.449	bias	4.32E-02	ACSL5,C5AR1,CD36,IL1A,IL1B,SERPINA1,SERPINA3	 
Doxo14 vs Cycling0	CRX	 	transcription regulator	 	 	 	4.32E-02	RP1,SAG	 
Doxo14 vs Cycling0	CTBP2	 	transcription regulator	 	 	 	4.32E-02	NEFL,SPRY4	 
Palbo28 vs Palbo3	SMAD1	 	transcription regulator	 	 	 	4.32E-02	PTX3,VCAM1	 
Doxo3 vs Cycling0	C1QBP	 	transcription regulator	 	 	 	4.34E-02	IL1B,NMNAT3	 
Doxo3 vs Cycling0	BATF	 	transcription regulator	 	 	 	4.34E-02	CCR7,TNFRSF8	 
Palbo14 vs Palbo3	MYOD1	 	transcription regulator	 	 	 	4.34E-02	ESR1,LIF,MMP1,TNNT2	 
Palbo14 vs Cycling0	FOXF1	 	transcription regulator	 	 	 	4.36E-02	FLT1,VCAM1	 
Doxo14 vs Cycling0	SMAD4	 	transcription regulator	 	-0.867	 	4.36E-02	BMP2,CSF3,FLT1,IL1A,IL1B,MMP1,MST1R,PRR5L,PTX3	 
Doxo21 vs Cycling0	NFATC1	 	transcription regulator	 	 	 	4.37E-02	CSF2,IL1B,NOX4,VCAM1	 
Palbo14 vs Palbo3	TCF12	 	transcription regulator	 	 	 	4.38E-02	ESR1,RAB33A,TNFRSF8	 
Doxo14 vs Doxo3	ZKSCAN3	 	transcription regulator	 	 	 	4.38E-02	PSAP	 
Doxo14 vs Doxo3	ARX	 	transcription regulator	 	 	 	4.38E-02	CXCL8	 
Doxo14 vs Doxo3	LITAF	 	transcription regulator	 	 	 	4.38E-02	IL1A	 
Doxo14 vs Doxo3	FEM1A	 	transcription regulator	 	 	 	4.38E-02	IL1B	 
Doxo14 vs Doxo3	SMARCD1	 	transcription regulator	 	 	 	4.38E-02	MMP1	 
Palbo28 vs Palbo3	SREBF2	 	transcription regulator	 	 	 	4.39E-02	CXCL1,CXCL8,VCAM1	 
Doxo21 vs Cycling0	MED1	 	transcription regulator	 	 	 	4.39E-02	CCR7,IL1B,LIF,MMP1,PRR5L,SERPINB2	 
Doxo21 vs Cycling0	STAT5B	 	transcription regulator	 	0.113	bias	4.41E-02	ACSL6,CORIN,ESR1,NOX4,PCSK5,PDZK1IP1,PDZRN3,VNN1	 
Palbo14 vs Palbo3	MLX	 	transcription regulator	 	 	 	4.42E-02	AFP,ARRDC4	 
Palbo14 vs Palbo3	CDX1	 	transcription regulator	 	 	 	4.42E-02	HOXC8,IL1B	 
